"reviewId","review","score","gender","location","date","sentimiento","review_limpio","topic_dominante","top_palabras","prob_topic_0","prob_topic_1","prob_topic_2","prob_topic_3","prob_topic_4","prob_topic_5","prob_topic_6","prob_topic_7","prob_topic_8","prob_topic_9"
3907,"The app is great. The only problem is that sometimes, when I listen to music, it makes the words (lyrics) really really glitchy. Other than that, it's fine.",4,"female","Wellington, New Zealand","2022-09-11","positivo","the app is great the only problem is that sometimes when i listen to music it makes the words lyrics really really glitchy other than that it s fine",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5844,"very bad, hope to improve and be the best as before. I know that you can do it again.",5,"female","Guayaquil, Ecuador","2025-03-26","positivo","very bad hope to improve and be the best as before i know that you can do it again",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857,"but some of them unavailable in my country and is unfair",5,"female","Canberra, Australia","2025-08-02","positivo","but some of them unavailable in my country and is unfair",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5890,"wedabest!. GODLY! RESPECTFULLY GAWDLY!!!!!!!!!!!!!!!!!!!!",5,"female","Queenstown, New Zealand","2025-11-01","positivo","wedabest godly respectfully gawdly",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5918,"Its good. like how if yo data too slow they dont care abt the ads.",5,"female","Nadi, Fiji","2025-10-16","positivo","its good like how if yo data too slow they dont care abt the ads",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5924,"Cheaper version of spotify but better",5,"female","Hobart, Australia","2025-07-31","positivo","cheaper version of spotify but better",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.1669,0.6662,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5930,"so good in bhutan",5,"female","Adelaide, Australia","2025-06-16","positivo","so good in bhutan",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5948,"love music 🎶 sharing! my favorite artists started here",5,"female","Brisbane, Australia","2025-07-23","positivo","love music sharing my favorite artists started here",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.167,0.1672,0.6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5950,"Good app for music and service is 👍",5,"female","Queenstown, New Zealand","2025-07-08","positivo","good app for music and service is",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5954,"everything you could need",5,"female","Gold Coast, Australia","2025-07-25","positivo","everything you could need",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5992,"easy to find what you will be searching",5,"female","Queenstown, New Zealand","2025-09-23","positivo","easy to find what you will be searching",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1671,0.1675,0.6654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5993,"It is very good, but some songs come",5,"female","Canberra, Australia","2025-08-07","positivo","it is very good but some songs come",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6004,"The most amazing app or there!",5,"female","Christchurch, New Zealand","2025-09-08","positivo","the most amazing app or there",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6647,0.1678,0.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6011,"I love everything about this app. The music has me floating right now",5,"female","Wellington, New Zealand","2025-06-19","positivo","i love everything about this app the music has me floating right now",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6012,"good because Spotify is way",5,"female","Lima, Peru","2025-04-25","positivo","good because spotify is way",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6014,"100%! Recommend not only is it better that Spotify but it never stops working! When I was using Spotify every time I tried to leave the app the song turned off! But this app has the best songs and good playlist and the premium is cheaper! 100%! :3",5,"female","Brasília, Brazil","2025-03-15","positivo","recommend not only is it better that spotify but it never stops working when i was using spotify every time i tried to leave the app the song turned off but this app has the best songs and good playlist and the premium is cheaper",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.0557,0.5572,0.3871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6016,"💯 I'm glad and relieved to have finally replaced Amazon music. And I don't need to use all my personal info over the phone no less to find out that there is no way to retrieve my playlists of 5 years. SoundCloud you are the best!",5,"female","Nadi, Fiji","2025-12-12","positivo","i m glad and relieved to have finally replaced amazon music and i don t need to use all my personal info over the phone no less to find out that there is no way to retrieve my playlists of years soundcloud you are the best",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6024,"Best best and best",5,"female","Queenstown, New Zealand","2025-11-28","positivo","best best and best",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.7773,0.1114,0.1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6030,"BEST APP !!!! GO TO SETTINGS AND CHANGE ICON IN ORANGE IF YOU WANT !!! and CHOOSE LIGHT OR DARK MODE !!!! the widget has change and become bigger wich is good !",5,"female","Nadi, Fiji","2025-10-14","positivo","best app go to settings and change icon in orange if you want and choose light or dark mode the widget has change and become bigger wich is good",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6078,"I have been listening on here for 6+ years and I am so happy I never switched to the other generic apps. Soundcloud is a gem of a music app : from the social aspect with feeds where you follow, comment, repost and chat, to another ""discover"" feed with a very addicting tiktok-like system that adapts to your likings to find hidden gems and explore the music world (I've actually replaced tiktok with it now) and a general creator friendly system pushing new talents on the scene, a total liberty.",5,"female","Christchurch, New Zealand","2025-12-10","positivo","i have been listening on here for years and i am so happy i never switched to the other generic apps soundcloud is a gem of a music app from the social aspect with feeds where you follow comment repost and chat to another discover feed with a very addicting tiktok like system that adapts to your likings to find hidden gems and explore the music world i ve actually replaced tiktok with it now and a general creator friendly system pushing new talents on the scene a total liberty",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1113,0.1116,0.7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6083,"Best platform for DJ mixes and new artists, get on it and start exploring, you will not regret it.",5,"female","Nadi, Fiji","2025-09-27","positivo","best platform for dj mixes and new artists get on it and start exploring you will not regret it",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6662,0.1669,0.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6084,"would be nice to be able to add all of a single artists music to a single playlist at one time",5,"female","Adelaide, Australia","2025-08-24","positivo","would be nice to be able to add all of a single artists music to a single playlist at one time",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6642,0.168,0.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6098,"Its just awesome , highly recommend it and the ui is so better",5,"female","Port Moresby, Papua New Guinea","2025-12-20","positivo","its just awesome highly recommend it and the ui is so better",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.4285,0.1123,0.4592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6122,"This app. soundcloud is the best app I found in the play store ,My experience on this soundcloud o really loves it a lot, because u can Listening to music around the world and you can upload your music and create your own Playlist. So Thank you soundcloud for this app.",5,"female","Wellington, New Zealand","2025-06-11","positivo","this app soundcloud is the best app i found in the play store my experience on this soundcloud o really loves it a lot because u can listening to music around the world and you can upload your music and create your own playlist so thank you soundcloud for this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6157,"Sach a great app",5,"female","Gold Coast, Australia","2025-08-07","positivo","sach a great app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6182,"Better than SoundCloud by a long shot.",5,"female","Hobart, Australia","2025-09-26","positivo","better than soundcloud by a long shot",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6185,"it's the best app to listen to 🎶, Donde MEJOR puedes conseguir la.musica que te gusta..",5,"female","Bogotá, Colombia","2025-03-24","positivo","it s the best app to listen to donde mejor puedes conseguir la musica que te gusta",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6189,"Better then Spotify in my opinion",5,"female","Sydney, Australia","2025-09-09","positivo","better then spotify in my opinion",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.0556,0.8888,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6195,"good appp on soundcloud",5,"female","Wellington, New Zealand","2025-09-28","positivo","good appp on soundcloud",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6226,"This app gives us a magical experience, you are amazing guys, we love you 🤎",5,"female","Lima, Peru","2025-04-30","positivo","this app gives us a magical experience you are amazing guys we love you",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6233,"Seems to be working better now",5,"female","São Paulo, Brazil","2025-04-22","positivo","seems to be working better now",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6240,"I love this app I think you should get this app its",5,"female","Gold Coast, Australia","2025-06-19","positivo","i love this app i think you should get this app its",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.167,0.6659,0.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6241,"Fantastic and Amazing app,I like it.",5,"female","Christchurch, New Zealand","2025-11-24","positivo","fantastic and amazing app i like it",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6243,"Don't know 😕 bro",5,"female","Wellington, New Zealand","2025-09-23","positivo","don t know bro",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6256,"I love this app!!",5,"female","Sydney, Australia","2025-08-06","positivo","i love this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6257,"Best Music streaming App in the world 🌎 ❤️ 🙌 👌 💕",5,"female","Sydney, Australia","2025-08-14","positivo","best music streaming app in the world",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1668,0.167,0.6662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6320,"More free time to all our accounts plz",5,"female","Queenstown, New Zealand","2025-12-17","positivo","more free time to all our accounts plz",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6355,"the best app I have ever seen before",5,"female","Suva, Fiji","2025-05-27","positivo","the best app i have ever seen before",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1669,0.1671,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6396,"If there is no adds no problem 😊 to use....",5,"female","Rio de Janeiro, Brazil","2025-04-15","positivo","if there is no adds no problem to use",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6407,"it's great and it doesn't give you random songs after a week like spotify.",5,"female","Wellington, New Zealand","2025-06-19","positivo","it s great and it doesn t give you random songs after a week like spotify",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6641,0.168,0.1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6434,"Finally an update so the song doesn't start from the beginning after pausing it for a while. Was 4, now 5 Stars",5,"female","Adelaide, Australia","2025-09-26","positivo","finally an update so the song doesn t start from the beginning after pausing it for a while was now stars",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6438,"not normally any adds so good so much music and easy to use! love this I stopped using Spotify for it do recommend",5,"female","Port Moresby, Papua New Guinea","2025-07-18","positivo","not normally any adds so good so much music and easy to use love this i stopped using spotify for it do recommend",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1167,0.1122,0.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,"This is an awesome app to listen to music! 10/10 would recommend!",5,"female","Nadi, Fiji","2025-07-06","positivo","this is an awesome app to listen to music would recommend",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6460,"Helena Hamilton I love it",5,"female","La Paz, Bolivia","2025-04-19","positivo","helena hamilton i love it",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6468,"I love this app 👍👍👍👍👍👍👍👍👍👍👍👍👍👍",5,"female","Medellín, Colombia","2025-04-14","positivo","i love this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6476,"Best app so far, screw spotify.",5,"female","Hobart, Australia","2025-08-28","positivo","best app so far screw spotify",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6477,"SevenOneSix Tommy has boomed into a great digital artist following many sojourns to Dallas and Houston playing electronic gigs for Damien, the famed offshoot of Band of Fools out of Key West in the 70's.",5,"female","São Paulo, Brazil","2025-02-26","positivo","sevenonesix tommy has boomed into a great digital artist following many sojourns to dallas and houston playing electronic gigs for damien the famed offshoot of band of fools out of key west in the s",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6489,"جامد طرش في القرآن هااا🙂",5,"female","Suva, Fiji","2025-05-22","positivo","جامد طرش في القرآن هااا",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6503,"this is my song..I'm locked out tha account....",5,"female","Valparaíso, Chile","2025-03-23","positivo","this is my song i m locked out tha account",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,"is pretty good ya, less ads please",5,"female","Brisbane, Australia","2025-10-11","positivo","is pretty good ya less ads please",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6456,0.1875,0.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6530,"No words can express my thoughts.... more nice app. to me",5,"female","Suva, Fiji","2025-11-04","positivo","no words can express my thoughts more nice app to me",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6547,"SoundCloud will always be a fav cause of the unreleased and no officially tracks on it... As a music lover and creator it still stands as one of the best platforms for the under sound.",5,"female","Medellín, Colombia","2025-03-29","positivo","soundcloud will always be a fav cause of the unreleased and no officially tracks on it as a music lover and creator it still stands as one of the best platforms for the under sound",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6606,"get my music out !",5,"female","Medellín, Colombia","2025-04-17","positivo","get my music out",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6607,"it's better than Spotify",5,"female","Queenstown, New Zealand","2025-12-21","positivo","it s better than spotify",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1667,0.1667,0.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6619,"Goat but some of my Juice Wrld music is missing but it's okay though 😭😭😭",5,"female","Nadi, Fiji","2025-12-06","positivo","goat but some of my juice wrld music is missing but it s okay though",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1668,0.1669,0.6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,"Very good! Not as greedy as spotify and can comment on music. very cool",5,"female","Gold Coast, Australia","2025-07-27","positivo","very good not as greedy as spotify and can comment on music very cool",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.1669,0.6661,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,"Jonathab Birdshealo e Taylor swift plAto is my dad of Hollywood news 😄",5,"female","Gold Coast, Australia","2025-12-20","positivo","jonathab birdshealo e taylor swift plato is my dad of hollywood news",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6681,"عالیه حتما نصب کنید",5,"female","Fortaleza, Brazil","2025-04-14","positivo","عالیه حتما نصب کنید",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,"Is free great sound and better then spotfiy in my opinion you should try make it offline free tho to get more people to use this app",5,"female","Medellín, Colombia","2025-03-27","positivo","is free great sound and better then spotfiy in my opinion you should try make it offline free tho to get more people to use this app",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.1112,0.7776,0.1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6731,"LOVE ❤️ These 💓 Beatz/Music ✨️🎶",5,"female","Wellington, New Zealand","2025-12-16","positivo","love these beatz music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,"I love this app!",5,"female","Christchurch, New Zealand","2025-10-24","positivo","i love this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,"Good app better then Spotify",5,"female","Asunción, Paraguay","2025-04-15","positivo","good app better then spotify",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.0834,0.8332,0.0834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6749,"it's the best",5,"female","Nadi, Fiji","2025-10-18","positivo","it s the best",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6762,"this is good app for music 👍⚡✔️",5,"female","Brisbane, Australia","2025-05-25","positivo","this is good app for music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,"I love this app tumps up👍❤😀",5,"female","Auckland, New Zealand","2025-07-16","positivo","i love this app tumps up",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,"I love this app",5,"female","Suva, Fiji","2025-09-30","positivo","i love this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,"it's simple easy and good and the best music app in the world , I was always listening to music in Spotify but It was So annoying and when I get disappointed I tried different apps,all was bad until I found SoundCloud. And now ilooooooove it. Thank you. but I wish that you can add lyrics bc. i love reading lyrics. And not glitching cuz it glitches alot .Nothing else to say except I love ittt🖤",5,"female","São Paulo, Brazil","2025-04-29","positivo","it s simple easy and good and the best music app in the world i was always listening to music in spotify but it was so annoying and when i get disappointed i tried different apps all was bad until i found soundcloud and now ilooooooove it thank you but i wish that you can add lyrics bc i love reading lyrics and not glitching cuz it glitches alot nothing else to say except i love ittt",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.8246,0.0841,0.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6814,"Legit my favorite app, like I would choose SoundCloud over ANY MUSIC APP!! It sooo good I truly love this it's free and even when I'm listening it recommends the songs of same taste which is also why I LOVE THIS app plus the songs can also be played offline ✨💗💗💗",5,"female","Wellington, New Zealand","2025-10-15","positivo","legit my favorite app like i would choose soundcloud over any music app it sooo good i truly love this it s free and even when i m listening it recommends the songs of same taste which is also why i love this app plus the songs can also be played offline",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6816,"I think it's a great app that can help you to be a famous artist in the world 1",5,"female","Perth, Australia","2025-06-20","positivo","i think it s a great app that can help you to be a famous artist in the world",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6840,"is the best app",5,"female","Perth, Australia","2025-06-19","positivo","is the best app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6845,"great app for streaming music.",5,"female","Suva, Fiji","2025-10-06","positivo","great app for streaming music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,"Definitely enjoying SoundCloud! It's definitely fun sharing my lyrics! Along with my songs!",5,"female","Gold Coast, Australia","2025-05-07","positivo","definitely enjoying soundcloud it s definitely fun sharing my lyrics along with my songs",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6895,"19/2/25 edit: all bugs seem to have been fixed, now this app is the beloved music app I remember :]",5,"female","Perth, Australia","2025-10-22","positivo","edit all bugs seem to have been fixed now this app is the beloved music app i remember",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6897,"Loveing this aap. Not forcing you to buy it's premium, just save your favourite song create playlists and enjoy. Simple and easy.",5,"female","Bogotá, Colombia","2025-02-21","positivo","loveing this aap not forcing you to buy it s premium just save your favourite song create playlists and enjoy simple and easy",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1942,0.1686,0.6372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6901,"REQUEST FOR APP UPDATE: HI will u please program original date of release on edits also program the songs to play upwards from play to chronological order in order of release or at least have an option to mix the songs in between ques. i loved you since you were born. thank you for working for soundcloud and i appreciate all that you do. also please create a game that questions about music knowledge while listening",5,"female","Adelaide, Australia","2025-09-19","positivo","request for app update hi will u please program original date of release on edits also program the songs to play upwards from play to chronological order in order of release or at least have an option to mix the songs in between ques i loved you since you were born thank you for working for soundcloud and i appreciate all that you do also please create a game that questions about music knowledge while listening",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.0668,0.8664,0.0668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6921,"songs u cant find anywhere else found here",5,"female","Canberra, Australia","2025-10-31","positivo","songs u cant find anywhere else found here",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.0557,0.0558,0.8885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6923,"Really good but sometimes skips songs on its own",5,"female","Christchurch, New Zealand","2025-09-05","positivo","really good but sometimes skips songs on its own",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.1669,0.6661,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6946,"Better than Spotify, nice quality UI, why are u still reading this instead of downloading it?",5,"female","Port Moresby, Papua New Guinea","2025-09-16","positivo","better than spotify nice quality ui why are u still reading this instead of downloading it",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1667,0.1667,0.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,"I've been so well this week! I did great doing so hard. I made sound effects such as humans, dinosaurs, monsters, wildlife, animals and various characters. I can Used my voice doing animal sounds such as tigers, elephants, Leopards and bears.",5,"female","Nadi, Fiji","2025-09-15","positivo","i ve been so well this week i did great doing so hard i made sound effects such as humans dinosaurs monsters wildlife animals and various characters i can used my voice doing animal sounds such as tigers elephants leopards and bears",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7005,"it is really fun 1000/10",5,"female","Perth, Australia","2025-07-10","positivo","it is really fun",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7012,"The sound is very nice",5,"female","Christchurch, New Zealand","2025-08-06","positivo","the sound is very nice",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7015,"I love you love SoundCloud",5,"female","Hobart, Australia","2025-06-08","positivo","i love you love soundcloud",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7037,"قابلیت دانلود رو اضافه کنه خوبه 👍",5,"female","Canberra, Australia","2025-10-24","positivo","قابلیت دانلود رو اضافه کنه خوبه",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7045,"pretty good for listening songs 👍🏾",5,"female","Hobart, Australia","2025-05-11","positivo","pretty good for listening songs",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7058,"This Is A One Best A artists that I've met who was very creative. I met him through Leonard Haze from the band called y&t that Leonard started. And I Came Up With A Project Name Of (Black ""N"" Haze) But As Went On We All Ended Up Going In Different Dr Directions . Leonard Went Out On The Road With Ian Gillan. I Ended Out On The Road As A Guitar and Drum Tech For Different Artist. And Ended Up In Union Building Trades and Building OldSchool Cars. and eventually lost contact with Lauren.",5,"female","Wellington, New Zealand","2025-07-01","positivo","this is a one best a artists that i ve met who was very creative i met him through leonard haze from the band called y t that leonard started and i came up with a project name of black n haze but as went on we all ended up going in different dr directions leonard went out on the road with ian gillan i ended out on the road as a guitar and drum tech for different artist and ended up in union building trades and building oldschool cars and eventually lost contact with lauren",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
